date UTC since epoch [s],date from Keithley,Voltage AFE U[V],Voltage AFE U[bit],Voltage Keithley [V],master measured voltage U[bit],slave measured voltage U[bit],master measured current U[bit],slave measured current U[bit]
1651401522.0537674,01-May-202212:38:34.00,55.5,2086,-55.566,3109,3118,1408,0
1651401548.1501222,01-May-202212:39:00.00,55.5,2086,-55.5648,3109,3119,1252,0
1651401574.0801084,01-May-202212:39:26.00,55.5,2086,-55.5655,3109,3118,3173,0
1651401600.0383968,01-May-202212:39:52.00,55.5,2086,-55.5656,3109,3118,1086,0
1651401626.1562378,01-May-202212:40:18.00,55.5,2086,-55.566,3109,3118,1679,0
1651401652.0811596,01-May-202212:40:44.00,55.5,2086,-55.5656,3109,3118,1595,0
1651401678.0383544,01-May-202212:41:10.00,55.5,2086,-55.5666,3108,3118,3117,0
1651401704.1248102,01-May-202212:41:36.00,55.5,2086,-55.5664,3109,3118,1206,0
1651401730.0728118,01-May-202212:42:02.00,55.5,2086,-55.5655,3109,3118,3129,0
1651401756.048175,01-May-202212:42:28.00,55.5,2086,-55.566,3109,3118,1952,0
1651401782.1234074,01-May-202212:42:54.00,55.5,2086,-55.5664,3108,3118,1084,0
1651401808.0604854,01-May-202212:43:20.00,55.5,2086,-55.5667,3109,3118,3167,0
1651401834.016687,01-May-202212:43:46.00,55.5,2086,-55.5668,3109,3118,1093,0
1651401860.1365695,01-May-202212:44:12.00,55.5,2086,-55.5662,3108,3117,1699,0
1651401886.062419,01-May-202212:44:38.00,55.5,2086,-55.5658,3109,3118,2597,0
1651401912.0218914,01-May-202212:45:04.00,55.5,2086,-55.5656,3108,3118,3180,0
1651401938.1076214,01-May-202212:45:30.00,55.5,2086,-55.5662,3108,3118,1178,0
1651401964.0563955,01-May-202212:45:56.00,55.5,2086,-55.5655,3109,3118,3177,0
1651401990.0261722,01-May-202212:46:22.00,55.5,2086,-55.5658,3109,3118,3174,0
1651402016.1156516,01-May-202212:46:48.00,55.5,2086,-55.5655,3109,3118,1302,0
1651402042.0356886,01-May-202212:47:14.00,55.5,2086,-55.5659,3109,3118,1485,0
1651402068.0064633,01-May-202212:47:40.00,55.5,2086,-55.5667,3108,3118,2498,0
1651402094.1151233,01-May-202212:48:06.00,55.5,2086,-55.5668,3109,3119,2061,0
1651402120.0536332,01-May-202212:48:32.00,55.5,2086,-55.5662,3109,3118,1081,0
1651402146.0072079,01-May-202212:48:58.00,55.5,2086,-55.5662,3109,3118,3123,0
1651402172.0860636,01-May-202212:49:24.00,55.5,2086,-55.5665,3109,3118,1662,0
1651402198.0392182,01-May-202212:49:50.00,55.5,2086,-55.5656,3108,3118,1925,0
1651402224.0071309,01-May-202212:50:16.00,55.5,2086,-55.5653,3109,3118,1783,0
1651402250.0890338,01-May-202212:50:42.00,55.5,2086,-55.5655,3109,3119,2876,0
1651402276.026051,01-May-202212:51:08.00,55.5,2086,-55.5659,3108,3118,1117,0
1651402301.989121,01-May-202212:51:34.00,55.5,2086,-55.5662,3109,3119,2898,0
1651402328.1045918,01-May-202212:52:00.00,55.5,2086,-55.5663,3109,3118,1796,0
1651402354.030348,01-May-202212:52:26.00,55.5,2086,-55.5661,3108,3118,2225,0
1651402379.9841177,01-May-202212:52:52.00,55.5,2086,-55.5648,3109,3118,2997,0
1651402406.0739467,01-May-202212:53:18.00,55.5,2086,-55.565,3109,3118,1726,0
1651402432.0069876,01-May-202212:53:44.00,55.5,2086,-55.5661,3109,3118,1103,0
1651402457.9864259,01-May-202212:54:10.00,55.5,2086,-55.5658,3108,3118,2068,0
1651402484.0768616,01-May-202212:54:36.00,55.5,2086,-55.5653,3109,3119,1513,0
1651402510.001143,01-May-202212:55:02.00,55.5,2086,-55.5651,3108,3118,3245,0
1651402535.9577065,01-May-202212:55:28.00,55.5,2086,-55.5642,3109,3118,1276,0
1651402562.0814948,01-May-202212:55:54.00,55.5,2086,-55.5649,3108,3118,1111,0
1651402588.0081923,01-May-202212:56:20.00,55.5,2086,-55.564,3108,3118,2893,0
1651402613.9660156,01-May-202212:56:46.00,55.5,2086,-55.566,3109,3117,2733,0
1651402640.0509267,01-May-202212:57:12.00,55.5,2086,-55.5657,3108,3118,1990,0
1651402665.990593,01-May-202212:57:38.00,55.5,2086,-55.566,3110,3118,1086,0
1651402691.959032,01-May-202212:58:04.00,55.5,2086,-55.5654,3109,3118,1437,0
1651402717.9110901,01-May-202212:58:30.00,55.5,2086,-55.5662,3109,3118,1148,0
1651402743.9841425,01-May-202212:58:56.00,55.5,2086,-55.5661,3109,3119,2184,0
1651402769.9389203,01-May-202212:59:22.00,55.5,2086,-55.5662,3108,3118,3121,0
1651402795.9092455,01-May-202212:59:48.00,55.5,2086,-55.5647,3109,3118,1426,0
1651402821.9886813,01-May-202213:00:14.00,55.5,2086,-55.5666,3109,3118,2826,0
1651402847.9249089,01-May-202213:00:40.00,55.5,2086,-55.566,3109,3118,2689,0
1651402873.8887966,01-May-202213:01:06.00,55.5,2086,-55.5663,3108,3118,1467,0
1651402899.9968164,01-May-202213:01:32.00,55.5,2086,-55.566,3109,3118,2046,0
1651402925.93087,01-May-202213:01:58.00,55.5,2086,-55.5658,3109,3118,1082,0
1651402951.8888056,01-May-202213:02:24.00,55.5,2086,-55.5657,3109,3118,1508,0
1651402977.9744275,01-May-202213:02:50.00,55.5,2086,-55.5669,3109,3117,2059,0
1651403003.919783,01-May-202213:03:16.00,55.5,2086,-55.567,3109,3118,1896,0
1651403029.8886883,01-May-202213:03:42.00,55.5,2086,-55.5657,3108,3118,1194,0
1651403055.9707897,01-May-202213:04:08.00,55.5,2086,-55.5653,3108,3118,2127,0
1651403081.906769,01-May-202213:04:34.00,55.5,2086,-55.5655,3108,3118,1092,0
1651403108.0168972,01-May-202213:05:00.00,55.5,2086,-55.5657,3109,3118,1196,0
1651403133.9494839,01-May-202213:05:26.00,55.5,2086,-55.5647,3108,3118,1425,0
1651403159.9124355,01-May-202213:05:52.00,55.5,2086,-55.5648,3109,3118,2598,0
1651403185.8600554,01-May-202213:06:18.00,55.5,2086,-55.5653,3109,3118,2819,0
1651403211.9524095,01-May-202213:06:44.00,55.5,2086,-55.5658,3108,3118,2942,0
1651403237.8838954,01-May-202213:07:10.00,55.5,2086,-55.5662,3109,3118,1263,0
1651403263.8669133,01-May-202213:07:36.00,55.5,2086,-55.5657,3108,3118,2947,0
1651403289.802212,01-May-202213:07:53.00,55.5,2086,-55.565,3109,3118,1463,0
1651403315.8919556,01-May-202213:08:28.00,55.5,2086,-55.5654,3108,3118,3022,0
1651403341.847333,01-May-202213:08:54.00,55.5,2086,-55.566,3109,3118,1833,0
1651403367.8096266,01-May-202213:09:20.00,55.5,2086,-55.5674,3108,3118,1266,0
1651403393.8903947,01-May-202213:09:46.00,55.5,2086,-55.5656,3108,3118,2825,0
1651403419.8250594,01-May-202213:10:12.00,55.5,2086,-55.5653,3108,3117,1819,0
1651403445.7890651,01-May-202213:10:38.00,55.5,2086,-55.5662,3109,3118,1876,0
1651403471.9034972,01-May-202213:11:04.00,55.5,2086,-55.5663,3108,3117,2520,0
1651403497.8362186,01-May-202213:11:30.00,55.5,2086,-55.5661,3109,3118,1220,0
1651403523.7889786,01-May-202213:11:56.00,55.5,2086,-55.5647,3109,3118,1667,0
1651403549.875436,01-May-202213:12:22.00,55.5,2086,-55.5647,3109,3118,2719,0
1651403575.8219938,01-May-202213:12:48.00,55.5,2086,-55.5644,3109,3118,3116,0
1651403601.7904274,01-May-202213:13:14.00,55.5,2086,-55.565,3109,3117,2580,0
1651403627.8793578,01-May-202213:13:40.00,55.5,2086,-55.5653,3109,3118,3048,0
1651403653.8028567,01-May-202213:14:06.00,55.5,2086,-55.5654,3109,3118,1105,0
1651403679.7734594,01-May-202213:14:32.00,55.5,2086,-55.5652,3108,3118,2748,0
1651403705.88315,01-May-202213:14:58.00,55.5,2086,-55.565,3109,3117,3240,0
1651403731.8078568,01-May-202213:15:24.00,55.5,2086,-55.566,3109,3118,1508,0
1651403757.7675343,01-May-202213:15:50.00,55.5,2086,-55.5661,3109,3118,3257,0
1651403783.8447957,01-May-202213:16:16.00,55.5,2086,-55.565,3109,3118,1098,0
1651403809.7920086,01-May-202213:16:42.00,55.5,2086,-55.5661,3109,3117,2335,0
1651403835.7757163,01-May-202213:17:08.00,55.5,2086,-55.5661,3108,3118,3265,0
1651403861.8500073,01-May-202213:17:34.00,55.5,2086,-55.5665,3109,3118,1095,0
1651403887.787202,01-May-202213:18:00.00,55.5,2086,-55.5663,3109,3119,3108,0
1651403913.736916,01-May-202213:18:26.00,55.5,2086,-55.5655,3109,3118,2798,0
1651403939.8607216,01-May-202213:18:52.00,55.5,2086,-55.5647,3108,3118,2288,0
1651403965.7908149,01-May-202213:19:18.00,55.5,2086,-55.566,3108,3118,2612,0
1651403991.7411146,01-May-202213:19:44.00,55.5,2086,-55.5655,3109,3118,1217,0
1651404017.8402026,01-May-202213:20:10.00,55.5,2086,-55.5639,3109,3118,3013,0
1651404043.7663286,01-May-202213:20:36.00,55.5,2086,-55.5648,3108,3118,1171,0
1651404069.7282617,01-May-202213:21:02.00,55.5,2086,-55.565,3110,3118,1188,0
1651404095.6880126,01-May-202213:21:28.00,55.5,2086,-55.5655,3109,3118,3257,0
1651404121.7677622,01-May-202213:21:54.00,55.5,2086,-55.5656,3109,3117,1086,0
1651404147.7223067,01-May-202213:22:20.00,55.5,2086,-55.5651,3109,3118,2503,0
1651404173.6843643,01-May-202213:22:46.00,55.5,2086,-55.5654,3109,3118,2622,0
1651404199.7781775,01-May-202213:23:12.00,55.5,2086,-55.5656,3108,3118,3259,0
1651404225.7007473,01-May-202213:23:38.00,55.5,2086,-55.5651,3108,3118,2147,0
1651404251.664928,01-May-202213:24:04.00,55.5,2086,-55.5645,3109,3118,1755,0
1651404277.7802808,01-May-202213:24:30.00,55.5,2086,-55.5639,3109,3118,3176,0
1651404303.7009737,01-May-202213:24:56.00,55.5,2086,-55.5647,3109,3118,3241,0
1651404329.6597416,01-May-202213:25:22.00,55.5,2086,-55.5639,3109,3118,2904,0
1651404355.753025,01-May-202213:25:48.00,55.5,2086,-55.5649,3109,3118,3236,0
1651404381.6841428,01-May-202213:26:14.00,55.5,2086,-55.5655,3109,3118,1171,0
1651404407.667083,01-May-202213:26:40.00,55.5,2086,-55.5659,3109,3118,3265,0
1651404433.758483,01-May-202213:27:06.00,55.5,2086,-55.5661,3109,3118,3139,0
1651404459.693628,01-May-202213:27:32.00,55.5,2086,-55.5664,3108,3118,1558,0
1651404485.6383724,01-May-202213:27:58.00,55.5,2086,-55.5659,3109,3118,1122,0
1651404511.767968,01-May-202213:28:24.00,55.5,2086,-55.5662,3109,3118,1110,0
1651404537.6996162,01-May-202213:28:50.00,55.5,2086,-55.5654,3109,3118,2944,0
1651404563.648352,01-May-202213:29:16.00,55.5,2086,-55.5655,3109,3118,3054,0
1651404589.735635,01-May-202213:29:42.00,55.5,2086,-55.5658,3109,3118,2209,0
1651404615.6627827,01-May-202213:30:08.00,55.5,2086,-55.5664,3109,3118,2670,0
1651404641.6439466,01-May-202213:30:34.00,55.5,2086,-55.5667,3108,3118,3081,0
1651404667.7353022,01-May-202213:31:00.00,55.5,2086,-55.5666,3108,3118,1119,0
1651404693.6714196,01-May-202213:31:26.00,55.5,2086,-55.5658,3108,3118,1797,0
1651404719.624328,01-May-202213:31:52.00,55.5,2086,-55.5668,3109,3117,1982,0
1651404745.7490914,01-May-202213:32:18.00,55.5,2086,-55.5657,3109,3118,2019,0
1651404771.681651,01-May-202213:32:44.00,55.5,2086,-55.565,3109,3118,1702,0
1651404797.6303568,01-May-202213:33:10.00,55.5,2086,-55.5654,3109,3118,2879,0
1651404823.7243443,01-May-202213:33:36.00,55.5,2086,-55.5658,3109,3119,3033,0
1651404849.6514776,01-May-202213:34:02.00,55.5,2086,-55.5658,3108,3118,1150,0
1651404875.6267354,01-May-202213:34:28.00,55.5,2086,-55.5659,3108,3119,1702,0
1651404901.5796092,01-May-202213:34:54.00,55.5,2086,-55.5661,3109,3118,2022,0
1651404927.6518686,01-May-202213:35:20.00,55.5,2086,-55.5649,3109,3118,3002,0
1651404953.613214,01-May-202213:35:46.00,55.5,2086,-55.5662,3109,3118,2047,0
1651404979.5802352,01-May-202213:36:12.00,55.5,2086,-55.566,3108,3118,2853,0
1651405005.6614306,01-May-202213:36:37.00,55.5,2086,-55.5652,3109,3118,3241,0
1651405031.5849447,01-May-202213:37:03.00,55.5,2086,-55.5657,3108,3118,1611,0
1651405057.5489533,01-May-202213:37:29.00,55.5,2086,-55.5651,3109,3118,1573,0
1651405083.6719747,01-May-202213:37:55.00,55.5,2086,-55.5652,3108,3118,1655,0
1651405109.5985363,01-May-202213:38:21.00,55.5,2086,-55.5645,3108,3118,3022,0
1651405135.550727,01-May-202213:38:47.00,55.5,2086,-55.5646,3109,3118,1092,0
1651405161.6286495,01-May-202213:39:13.00,55.5,2086,-55.5655,3109,3118,2439,0
1651405187.582638,01-May-202213:39:39.00,55.5,2086,-55.5648,3110,3118,1810,0
1651405213.5588062,01-May-202213:40:05.00,55.5,2086,-55.5655,3109,3118,2833,0
1651405239.6350539,01-May-202213:40:31.00,55.5,2086,-55.5653,3109,3118,2604,0
1651405265.5659394,01-May-202213:40:57.00,55.5,2086,-55.5652,3108,3118,1089,0
1651405291.5225503,01-May-202213:41:23.00,55.5,2086,-55.5651,3109,3118,3146,0
1651405317.6378913,01-May-202213:41:49.00,55.5,2086,-55.5647,3109,3118,1666,0
1651405343.5753863,01-May-202213:42:15.00,55.5,2086,-55.5654,3109,3118,2052,0
1651405369.5267124,01-May-202213:42:41.00,55.5,2086,-55.565,3109,3118,2513,0
1651405395.6224601,01-May-202213:43:07.00,55.5,2086,-55.565,3109,3118,1790,0
1651405421.5417783,01-May-202213:43:33.00,55.5,2086,-55.5652,3108,3118,2956,0
1651405447.5181503,01-May-202213:43:59.00,55.5,2086,-55.5658,3108,3118,2827,0
1651405473.4700444,01-May-202213:44:25.00,55.5,2086,-55.5651,3109,3119,1655,0
1651405499.5370946,01-May-202213:44:51.00,55.5,2086,-55.5646,3109,3118,3244,0
1651405525.5030003,01-May-202213:45:17.00,55.5,2086,-55.5655,3108,3118,1371,0
1651405551.4647849,01-May-202213:45:43.00,55.5,2086,-55.5647,3109,3118,3199,0
1651405577.545178,01-May-202213:46:09.00,55.5,2086,-55.5648,3108,3118,1901,0
1651405603.494695,01-May-202213:46:35.00,55.5,2086,-55.565,3109,3118,2437,0
1651405629.4394681,01-May-202213:47:01.00,55.5,2086,-55.5644,3109,3117,1118,0
1651405655.5623176,01-May-202213:47:27.00,55.5,2086,-55.5657,3109,3118,1108,0
1651405681.4956975,01-May-202213:47:53.00,55.5,2086,-55.566,3109,3119,3040,0
1651405707.4479084,01-May-202213:48:19.00,55.5,2086,-55.5664,3109,3118,2639,0
1651405733.534338,01-May-202213:48:45.00,55.5,2086,-55.5655,3109,3118,1579,0
1651405759.4805725,01-May-202213:49:11.00,55.5,2086,-55.5661,3109,3118,3268,0
1651405785.4433062,01-May-202213:49:37.00,55.5,2086,-55.5665,3109,3119,3265,0
1651405811.5397515,01-May-202213:50:03.00,55.5,2086,-55.5662,3109,3118,2748,0
1651405837.4767237,01-May-202213:50:29.00,55.5,2086,-55.5659,3109,3118,2478,0
1651405863.428049,01-May-202213:50:55.00,55.5,2086,-55.5657,3109,3118,3231,0
1651405889.5425897,01-May-202213:51:21.00,55.5,2086,-55.5648,3109,3118,1877,0
1651405915.4827154,01-May-202213:51:47.00,55.5,2086,-55.5659,3109,3119,2571,0
1651405941.4314039,01-May-202213:52:13.00,55.5,2086,-55.5668,3109,3119,2575,0
1651405967.5247023,01-May-202213:52:39.00,55.5,2086,-55.566,3109,3118,2358,0
1651405993.4516034,01-May-202213:53:05.00,55.5,2086,-55.5659,3109,3118,1560,0
1651406019.4345362,01-May-202213:53:31.00,55.5,2086,-55.5658,3109,3118,2889,0
1651406045.51828,01-May-202213:53:57.00,55.5,2086,-55.5662,3109,3119,1444,0
1651406071.4535384,01-May-202213:54:23.00,55.5,2086,-55.5666,3108,3118,1449,0
1651406097.4100902,01-May-202213:54:49.00,55.5,2086,-55.5665,3108,3119,3228,0
1651406123.5220647,01-May-202213:55:15.00,55.5,2086,-55.5664,3109,3118,2889,0
1651406149.4622145,01-May-202213:55:41.00,55.5,2086,-55.5673,3109,3118,2945,0
1651406175.4142385,01-May-202213:56:07.00,55.5,2086,-55.5646,3108,3119,1461,0
1651406201.5074394,01-May-202213:56:33.00,55.5,2086,-55.5664,3109,3118,1772,0
1651406227.4343407,01-May-202213:56:59.00,55.5,2086,-55.5662,3109,3118,3170,0
1651406253.4097357,01-May-202213:57:25.00,55.5,2086,-55.5653,3109,3118,1736,0
1651406279.3625386,01-May-202213:57:51.00,55.5,2086,-55.5661,3109,3118,3061,0
1651406305.438177,01-May-202213:58:17.00,55.5,2086,-55.5667,3109,3118,1899,0
1651406331.391256,01-May-202213:58:43.00,55.5,2086,-55.5655,3108,3118,3119,0
1651406357.3582253,01-May-202213:59:09.00,55.5,2086,-55.5652,3108,3119,1285,0
1651406383.4402382,01-May-202213:59:35.00,55.5,2086,-55.565,3109,3118,3072,0
1651406409.3762689,01-May-202214:00:01.00,55.5,2086,-55.565,3109,3117,1717,0
1651406435.3328152,01-May-202214:00:27.00,55.5,2086,-55.5652,3108,3118,2574,0
1651406461.4339082,01-May-202214:00:53.00,55.5,2086,-55.5652,3109,3118,3025,0
1651406487.3740945,01-May-202214:01:19.00,55.5,2086,-55.5654,3108,3118,2317,0
1651406513.3260424,01-May-202214:01:45.00,55.5,2086,-55.5659,3109,3118,1082,0
1651406539.416663,01-May-202214:02:11.00,55.5,2086,-55.5654,3109,3118,2879,0
1651406565.3570902,01-May-202214:02:37.00,55.5,2086,-55.5651,3109,3118,2523,0
1651406591.339404,01-May-202214:03:03.00,55.5,2086,-55.5658,3108,3118,2651,0
1651406617.421287,01-May-202214:03:29.00,55.5,2086,-55.5657,3109,3118,2105,0
1651406643.358337,01-May-202214:03:55.00,55.5,2086,-55.5654,3109,3118,1194,0
1651406669.3088934,01-May-202214:04:21.00,55.5,2086,-55.5654,3108,3118,1176,0
1651406695.4311001,01-May-202214:04:47.00,55.5,2086,-55.5649,3109,3118,2806,0
1651406721.360983,01-May-202214:05:13.00,55.5,2086,-55.5655,3109,3118,2679,0
1651406747.318891,01-May-202214:05:39.00,55.5,2086,-55.5659,3109,3118,2497,0
1651406773.399527,01-May-202214:06:05.00,55.5,2086,-55.5663,3109,3118,2070,0
1651406799.3324485,01-May-202214:06:31.00,55.5,2086,-55.5658,3109,3118,1761,0
1651406825.3163161,01-May-202214:06:57.00,55.5,2086,-55.5659,3109,3118,3265,0
1651406851.405821,01-May-202214:07:23.00,55.5,2086,-55.565,3109,3118,3243,0
1651406877.3341842,01-May-202214:07:49.00,55.5,2086,-55.5654,3109,3118,2762,0
1651406903.2899644,01-May-202214:08:15.00,55.5,2086,-55.5651,3109,3118,1105,0
1651406929.4187484,01-May-202214:08:41.00,55.5,2086,-55.565,3109,3118,3272,0
1651406955.345383,01-May-202214:09:07.00,55.5,2086,-55.5648,3109,3117,2571,0
1651406981.2958605,01-May-202214:09:33.00,55.5,2086,-55.5649,3109,3118,1686,0
1651407007.3771179,01-May-202214:09:59.00,55.5,2086,-55.5649,3109,3119,1272,0
1651407033.3102376,01-May-202214:10:25.00,55.5,2086,-55.5654,3109,3118,1276,0
1651407059.3158374,01-May-202214:10:51.00,55.5,2086,-55.5642,3109,3118,3274,0
1651407085.38098,01-May-202214:11:17.00,55.5,2086,-55.5655,3109,3118,2745,0
1651407111.3179245,01-May-202214:11:43.00,55.5,2086,-55.5659,3109,3118,2170,0
1651407137.269285,01-May-202214:12:09.00,55.5,2086,-55.566,3109,3118,2083,0
1651407163.3983302,01-May-202214:12:35.00,55.5,2086,-55.5663,3109,3118,3065,0
1651407189.318894,01-May-202214:13:01.00,55.5,2086,-55.5659,3109,3118,2179,0
1651407215.2836785,01-May-202214:13:27.00,55.5,2086,-55.5668,3110,3118,1316,0
1651407241.371697,01-May-202214:13:53.00,55.5,2086,-55.5662,3108,3118,1699,0
1651407267.2970066,01-May-202214:14:19.00,55.5,2086,-55.5665,3109,3118,3273,0
1651407293.2799294,01-May-202214:14:45.00,55.5,2086,-55.5661,3109,3118,3276,0
1651407319.3679006,01-May-202214:15:11.00,55.5,2086,-55.5662,3109,3118,1345,0
1651407345.3049443,01-May-202214:15:37.00,55.5,2086,-55.566,3109,3118,3277,0
1651407371.2554123,01-May-202214:16:03.00,55.5,2086,-55.566,3109,3118,2389,0
1651407397.3777037,01-May-202214:16:29.00,55.5,2086,-55.5666,3109,3117,3224,0
1651407423.311897,01-May-202214:16:55.00,55.5,2086,-55.5659,3109,3118,3003,0
1651407449.2631454,01-May-202214:17:21.00,55.5,2086,-55.5659,3109,3118,2209,0
1651407475.3428693,01-May-202214:17:47.00,55.5,2086,-55.5658,3109,3118,1703,0
1651407501.2816064,01-May-202214:18:13.00,55.5,2086,-55.5667,3109,3117,1194,0
1651407527.2703135,01-May-202214:18:39.00,55.5,2086,-55.566,3108,3118,1071,0
1651407553.360739,01-May-202214:19:05.00,55.5,2086,-55.5663,3109,3118,2404,0
1651407579.2834826,01-May-202214:19:31.00,55.5,2086,-55.5655,3108,3119,1541,0
1651407605.2424068,01-May-202214:19:57.00,55.5,2086,-55.5664,3109,3118,2326,0
1651407631.3645465,01-May-202214:20:23.00,55.5,2086,-55.566,3109,3119,1076,0
1651407657.290311,01-May-202214:20:49.00,55.5,2086,-55.5663,3108,3118,2612,0
1651407683.240804,01-May-202214:21:15.00,55.5,2086,-55.5666,3109,3118,2798,0
1651407709.327193,01-May-202214:21:41.00,55.5,2086,-55.5663,3108,3118,2653,0
1651407735.2684572,01-May-202214:22:07.00,55.5,2086,-55.5659,3109,3118,2115,0
1651407761.2505026,01-May-202214:22:33.00,55.5,2086,-55.5652,3109,3118,1123,0
1651407787.3334117,01-May-202214:22:59.00,55.5,2086,-55.5653,3109,3118,1705,0
1651407813.2628326,01-May-202214:23:25.00,55.5,2086,-55.5663,3108,3118,3096,0
1651407839.2141793,01-May-202214:23:51.00,55.5,2086,-55.5656,3109,3118,1826,0
1651407865.3329992,01-May-202214:24:17.00,55.5,2086,-55.5644,3108,3118,3195,0
1651407891.2662861,01-May-202214:24:43.00,55.5,2086,-55.5653,3109,3119,2693,0
1651407917.2167234,01-May-202214:25:09.00,55.5,2086,-55.5653,3109,3118,3003,0
1651407943.3107407,01-May-202214:25:35.00,55.5,2086,-55.566,3109,3118,2494,0
1651407969.2453444,01-May-202214:26:01.00,55.5,2086,-55.5659,3109,3118,3267,0
1651407995.2274737,01-May-202214:26:27.00,55.5,2086,-55.5665,3109,3118,1706,0
1651408021.3119638,01-May-202214:26:53.00,55.5,2086,-55.5662,3109,3118,2849,0
1651408047.2481961,01-May-202214:27:19.00,55.5,2086,-55.5668,3109,3118,3235,0
1651408073.2037742,01-May-202214:27:45.00,55.5,2086,-55.5668,3109,3118,2345,0
1651408099.3234644,01-May-202214:28:11.00,55.5,2086,-55.5669,3108,3118,2717,0
1651408125.249031,01-May-202214:28:37.00,55.5,2086,-55.5657,3109,3118,1899,0
1651408151.201949,01-May-202214:29:03.00,55.5,2086,-55.5653,3109,3118,1078,0
1651408177.296002,01-May-202214:29:29.00,55.5,2086,-55.565,3109,3118,2377,0
1651408203.2231646,01-May-202214:29:55.00,55.5,2086,-55.5648,3109,3117,3095,0
1651408229.198522,01-May-202214:30:21.00,55.5,2086,-55.5669,3109,3118,1961,0
1651408255.149535,01-May-202214:30:47.00,55.5,2086,-55.5666,3109,3118,2355,0
1651408281.2336862,01-May-202214:31:13.00,55.5,2086,-55.5648,3109,3119,1992,0
1651408307.1808345,01-May-202214:31:39.00,55.5,2086,-55.5653,3109,3117,2621,0
1651408333.1437347,01-May-202214:32:05.00,55.5,2086,-55.5661,3109,3118,2408,0
1651408359.2406955,01-May-202214:32:31.00,55.5,2086,-55.5661,3109,3118,1088,0
1651408385.1717513,01-May-202214:32:57.00,55.5,2086,-55.566,3109,3118,2418,0
1651408411.1290312,01-May-202214:33:23.00,55.5,2086,-55.5666,3109,3118,1086,0
1651408437.2361672,01-May-202214:33:49.00,55.5,2086,-55.566,3109,3118,1465,0
1651408463.1669488,01-May-202214:34:15.00,55.5,2086,-55.5657,3108,3118,1838,0
1651408489.1256454,01-May-202214:34:41.00,55.5,2086,-55.5662,3108,3119,1115,0
1651408515.2130356,01-May-202214:35:07.00,55.5,2086,-55.5658,3109,3118,3265,0
1651408541.1609988,01-May-202214:35:33.00,55.5,2086,-55.5663,3109,3118,1077,0
1651408567.124599,01-May-202214:35:59.00,55.5,2086,-55.5653,3109,3118,1145,0
1651408593.2066457,01-May-202214:36:25.00,55.5,2086,-55.5649,3108,3118,2240,0
1651408619.1587136,01-May-202214:36:51.00,55.5,2086,-55.5656,3109,3118,3030,0
1651408645.1059601,01-May-202214:37:17.00,55.5,2086,-55.5663,3109,3118,2466,0
1651408671.228065,01-May-202214:37:43.00,55.5,2086,-55.5666,3109,3118,1993,0
1651408697.1387887,01-May-202214:38:09.00,55.5,2086,-55.5658,3109,3118,2455,0
1651408723.1118467,01-May-202214:38:35.00,55.5,2086,-55.566,3109,3118,1349,0
1651408749.1990323,01-May-202214:39:01.00,55.5,2086,-55.5664,3109,3118,1082,0
1651408775.1461499,01-May-202214:39:27.00,55.5,2086,-55.565,3108,3118,2996,0
1651408801.110219,01-May-202214:39:53.00,55.5,2086,-55.5647,3109,3118,2100,0
1651408827.198632,01-May-202214:40:19.00,55.5,2086,-55.5661,3109,3117,3103,0
1651408853.1278715,01-May-202214:40:45.00,55.5,2086,-55.5655,3109,3118,1377,0
1651408879.090335,01-May-202214:41:11.00,55.5,2086,-55.5647,3109,3118,1463,0
1651408905.204968,01-May-202214:41:37.00,55.5,2086,-55.5655,3109,3118,1077,0
1651408931.1325262,01-May-202214:42:03.00,55.5,2086,-55.5657,3109,3118,1093,0
1651408957.091129,01-May-202214:42:29.00,55.5,2086,-55.5656,3109,3118,3257,0
1651408983.1785846,01-May-202214:42:55.00,55.5,2086,-55.5667,3108,3118,1421,0
1651409009.1264532,01-May-202214:43:21.00,55.5,2086,-55.5661,3109,3118,1504,0
1651409035.0892265,01-May-202214:43:47.00,55.5,2086,-55.5665,3109,3118,3268,0
1651409061.1829202,01-May-202214:44:13.00,55.5,2086,-55.5646,3109,3119,3275,0
1651409087.1116195,01-May-202214:44:39.00,55.5,2086,-55.5651,3109,3118,3259,0
1651409113.0696619,01-May-202214:45:05.00,55.5,2086,-55.5659,3109,3118,3121,0
1651409139.191927,01-May-202214:45:31.00,55.5,2086,-55.5656,3109,3118,2179,0
1651409165.1259477,01-May-202214:45:57.00,55.5,2086,-55.5656,3109,3118,1886,0
1651409191.0763617,01-May-202214:46:23.00,55.5,2086,-55.5652,3108,3118,1971,0
1651409217.1619358,01-May-202214:46:49.00,55.5,2086,-55.5655,3108,3118,2495,0
1651409243.0932267,01-May-202214:47:15.00,55.5,2086,-55.5656,3108,3118,2419,0
1651409269.082048,01-May-202214:47:41.00,55.5,2086,-55.5647,3109,3118,1378,0
1651409295.1658776,01-May-202214:48:07.00,55.5,2086,-55.5656,3109,3118,3013,0
1651409321.095281,01-May-202214:48:33.00,55.5,2086,-55.5659,3108,3118,2464,0
1651409347.0532203,01-May-202214:48:59.00,55.5,2086,-55.5647,3109,3118,2289,0
1651409373.1745293,01-May-202214:49:25.00,55.5,2086,-55.5665,3108,3118,1517,0
1651409399.0961494,01-May-202214:49:51.00,55.5,2086,-55.5662,3109,3118,1210,0
