date UTC since epoch [s],date from Keithley,Voltage AFE U[V],Voltage AFE U[bit],Voltage Keithley [V],master measured voltage U[bit],slave measured voltage U[bit],master measured current U[bit],slave measured current U[bit]
1651249122.5978417,29-Apr-202218:18:41.00,59.5,1053,-59.5384,3325,3333,3446,0
1651249131.2300982,29-Apr-202218:18:41.00,59.5,1053,-59.5384,3324,3334,2103,0
1651249139.9262269,29-Apr-202218:18:59.00,59.5,1053,-59.5377,3325,3333,1795,0
1651249148.6205075,29-Apr-202218:19:07.00,59.5,1053,-59.538,3325,3333,3284,0
1651249157.3098485,29-Apr-202218:19:16.00,59.5,1053,-59.5383,3325,3334,1239,0
1651249165.9648561,29-Apr-202218:19:25.00,59.5,1053,-59.5384,3324,3333,1720,0
1651249174.660717,29-Apr-202218:19:33.00,59.5,1053,-59.5383,3325,3333,3304,0
1651249183.3122544,29-Apr-202218:19:42.00,59.5,1053,-59.5383,3325,3334,2941,0
1651249191.9997966,29-Apr-202218:19:51.00,59.5,1053,-59.538,3325,3333,2216,0
1651249200.687571,29-Apr-202218:19:59.00,59.5,1053,-59.5379,3324,3333,1252,0
1651249209.390338,29-Apr-202218:20:08.00,59.5,1053,-59.539,3325,3334,1933,0
1651249218.011021,29-Apr-202218:20:08.00,59.5,1053,-59.539,3325,3333,2650,0
1651249226.7199216,29-Apr-202218:20:25.00,59.5,1053,-59.5374,3325,3332,3012,0
1651249235.407798,29-Apr-202218:20:34.00,59.5,1053,-59.5378,3325,3333,3308,0
1651249244.1208594,29-Apr-202218:20:43.00,59.5,1053,-59.5391,3325,3333,3341,0
1651249252.7676532,29-Apr-202218:20:51.00,59.5,1053,-59.539,3325,3333,2640,0
1651249261.45988,29-Apr-202218:21:00.00,59.5,1053,-59.5395,3325,3333,1838,0
1651249270.167929,29-Apr-202218:21:09.00,59.5,1053,-59.5395,3325,3334,1511,0
1651249278.8257396,29-Apr-202218:21:17.00,59.5,1053,-59.5394,3325,3333,1333,0
1651249287.488828,29-Apr-202218:21:26.00,59.5,1053,-59.5391,3324,3334,1236,0
1651249296.1587195,29-Apr-202218:21:35.00,59.5,1053,-59.5393,3325,3333,1291,0
1651249304.8619306,29-Apr-202218:21:43.00,59.5,1053,-59.5383,3325,3333,1410,0
1651249313.521896,29-Apr-202218:21:52.00,59.5,1053,-59.5392,3324,3333,2404,0
1651249322.2095652,29-Apr-202218:22:01.00,59.5,1053,-59.5381,3325,3334,3411,0
1651249330.8821394,29-Apr-202218:22:10.00,59.5,1053,-59.5382,3325,3333,2845,0
1651249339.5898132,29-Apr-202218:22:18.00,59.5,1053,-59.5381,3325,3333,1742,0
1651249348.2381861,29-Apr-202218:22:27.00,59.5,1053,-59.5386,3325,3334,1237,0
1651249356.9391904,29-Apr-202218:22:36.00,59.5,1053,-59.5393,3325,3334,3435,0
1651249365.5838523,29-Apr-202218:22:44.00,59.5,1053,-59.5385,3325,3334,2965,0
1651249374.2866125,29-Apr-202218:22:53.00,59.5,1053,-59.5399,3324,3334,1590,0
1651249382.9658408,29-Apr-202218:23:02.00,59.5,1053,-59.5406,3325,3333,1256,0
1651249391.6460097,29-Apr-202218:23:10.00,59.5,1053,-59.5405,3325,3333,1864,0
1651249400.2942686,29-Apr-202218:23:10.00,59.5,1053,-59.5405,3325,3334,3146,0
1651249408.9981349,29-Apr-202218:23:28.00,59.5,1053,-59.5407,3325,3334,3217,0
1651249417.683483,29-Apr-202218:23:36.00,59.5,1053,-59.541,3325,3334,2224,0
1651249426.3906834,29-Apr-202218:23:45.00,59.5,1053,-59.5406,3325,3333,2027,0
1651249435.0359793,29-Apr-202218:23:54.00,59.5,1053,-59.54,3325,3334,2009,0
1651249443.7373598,29-Apr-202218:24:02.00,59.5,1053,-59.5399,3324,3333,2272,0
1651249452.4028492,29-Apr-202218:24:11.00,59.5,1053,-59.5394,3324,3334,2750,0
1651249461.1125457,29-Apr-202218:24:20.00,59.5,1053,-59.5398,3325,3333,2458,0
1651249469.7588236,29-Apr-202218:24:28.00,59.5,1053,-59.5411,3325,3334,2128,0
1651249478.4353664,29-Apr-202218:24:37.00,59.5,1053,-59.5412,3325,3334,1646,0
1651249487.134629,29-Apr-202218:24:46.00,59.5,1053,-59.5406,3325,3334,1627,0
1651249495.7803893,29-Apr-202218:24:54.00,59.5,1053,-59.5403,3325,3334,1328,0
1651249504.4594774,29-Apr-202218:25:03.00,59.5,1053,-59.5408,3325,3333,1403,0
1651249513.1471064,29-Apr-202218:25:12.00,59.5,1053,-59.5402,3325,3334,1851,0
1651249521.8096557,29-Apr-202218:25:20.00,59.5,1053,-59.5404,3325,3334,2023,0
1651249530.512366,29-Apr-202218:25:29.00,59.5,1053,-59.5404,3325,3333,3188,0
1651249539.2040272,29-Apr-202218:25:38.00,59.5,1053,-59.5397,3325,3333,3311,0
1651249547.856349,29-Apr-202218:25:47.00,59.5,1053,-59.5406,3325,3333,3419,0
1651249556.5523884,29-Apr-202218:25:55.00,59.5,1053,-59.5395,3324,3333,3379,0
1651249565.2358396,29-Apr-202218:26:04.00,59.5,1053,-59.5399,3325,3334,3271,0
1651249573.9157073,29-Apr-202218:26:13.00,59.5,1053,-59.54,3324,3333,2647,0
1651249582.5861065,29-Apr-202218:26:21.00,59.5,1053,-59.5396,3325,3333,1869,0
1651249591.2849495,29-Apr-202218:26:30.00,59.5,1053,-59.5408,3325,3333,1479,0
1651249599.9795516,29-Apr-202218:26:39.00,59.5,1053,-59.5412,3324,3334,1544,0
1651249608.6622167,29-Apr-202218:26:47.00,59.5,1053,-59.5407,3325,3334,1390,0
1651249617.3609972,29-Apr-202218:26:56.00,59.5,1053,-59.5405,3325,3333,1279,0
1651249626.0112355,29-Apr-202218:27:05.00,59.5,1053,-59.5403,3324,3333,1782,0
1651249634.6977227,29-Apr-202218:27:13.00,59.5,1053,-59.5404,3325,3334,2049,0
1651249643.3857162,29-Apr-202218:27:22.00,59.5,1053,-59.5405,3325,3333,2415,0
1651249652.0889769,29-Apr-202218:27:31.00,59.5,1053,-59.5403,3325,3333,3142,0
1651249660.7377067,29-Apr-202218:27:39.00,59.5,1053,-59.5407,3325,3333,3431,0
1651249669.4360628,29-Apr-202218:27:48.00,59.5,1053,-59.5404,3325,3333,3444,0
1651249678.1142654,29-Apr-202218:27:57.00,59.5,1053,-59.5406,3325,3334,3420,0
1651249686.81259,29-Apr-202218:28:05.00,59.5,1053,-59.5407,3324,3333,3317,0
1651249695.4380972,29-Apr-202218:28:05.00,59.5,1053,-59.5407,3325,3333,3406,0
1651249704.1365852,29-Apr-202218:28:23.00,59.5,1053,-59.5405,3325,3334,3411,0
1651249712.8385196,29-Apr-202218:28:31.00,59.5,1053,-59.5407,3325,3334,3335,0
1651249721.486933,29-Apr-202218:28:40.00,59.5,1053,-59.5408,3325,3333,2826,0
1651249730.1836753,29-Apr-202218:28:49.00,59.5,1053,-59.5414,3325,3334,2983,0
1651249738.884387,29-Apr-202218:28:58.00,59.5,1053,-59.5412,3325,3334,3407,0
1651249747.5291789,29-Apr-202218:29:06.00,59.5,1053,-59.5408,3325,3334,2791,0
1651249756.2144132,29-Apr-202218:29:15.00,59.5,1053,-59.5399,3325,3333,2015,0
1651249764.9071064,29-Apr-202218:29:24.00,59.5,1053,-59.5396,3325,3334,1391,0
1651249773.6098483,29-Apr-202218:29:32.00,59.5,1053,-59.5406,3325,3334,1286,0
1651249782.2582195,29-Apr-202218:29:41.00,59.5,1053,-59.539,3325,3333,2072,0
1651249790.9419756,29-Apr-202218:29:50.00,59.5,1053,-59.54,3325,3334,2410,0
1651249799.6315017,29-Apr-202218:29:58.00,59.5,1053,-59.5398,3325,3334,2351,0
1651249808.2824016,29-Apr-202218:30:07.00,59.5,1053,-59.5393,3324,3334,3058,0
1651249816.9680395,29-Apr-202218:30:16.00,59.5,1053,-59.5395,3326,3333,3382,0
1651249825.6560369,29-Apr-202218:30:24.00,59.5,1053,-59.5402,3325,3333,3416,0
1651249834.3592846,29-Apr-202218:30:33.00,59.5,1053,-59.5393,3325,3333,3226,0
1651249843.008052,29-Apr-202218:30:42.00,59.5,1053,-59.5396,3325,3334,3053,0
1651249851.6838386,29-Apr-202218:30:50.00,59.5,1053,-59.5392,3325,3334,3320,0
1651249860.3804991,29-Apr-202218:30:59.00,59.5,1053,-59.5391,3325,3334,3435,0
1651249869.0318651,29-Apr-202218:31:08.00,59.5,1053,-59.5393,3326,3333,3397,0
1651249877.7195802,29-Apr-202218:31:16.00,59.5,1053,-59.5397,3325,3334,3121,0
1651249886.4074762,29-Apr-202218:31:25.00,59.5,1053,-59.539,3325,3333,3059,0
1651249895.1083748,29-Apr-202218:31:34.00,59.5,1053,-59.5397,3325,3333,2858,0
1651249903.7575266,29-Apr-202218:31:42.00,59.5,1053,-59.5386,3325,3333,2697,0
1651249912.4574966,29-Apr-202218:31:51.00,59.5,1053,-59.5385,3325,3334,1398,0
1651249921.0906882,29-Apr-202218:31:51.00,59.5,1053,-59.5385,3325,3334,1327,0
1651249929.88357,29-Apr-202218:32:08.00,59.5,1053,-59.5395,3325,3333,1357,0
1651249938.5468493,29-Apr-202218:32:17.00,59.5,1053,-59.5396,3325,3334,1646,0
1651249947.2065997,29-Apr-202218:32:26.00,59.5,1053,-59.5391,3325,3333,2399,0
1651249955.8868499,29-Apr-202218:32:35.00,59.5,1053,-59.5392,3326,3334,2729,0
1651249964.579387,29-Apr-202218:32:43.00,59.5,1053,-59.5394,3324,3333,2809,0
1651249973.2251892,29-Apr-202218:32:43.00,59.5,1053,-59.5394,3325,3334,2667,0
1651249981.9324148,29-Apr-202218:33:01.00,59.5,1053,-59.5407,3325,3333,2346,0
1651249990.608468,29-Apr-202218:33:09.00,59.5,1053,-59.5405,3325,3334,2422,0
1651249999.2970672,29-Apr-202218:33:18.00,59.5,1053,-59.5408,3325,3334,2437,0
1651250008.017917,29-Apr-202218:33:27.00,59.5,1053,-59.541,3325,3333,1942,0
1651250016.6621873,29-Apr-202218:33:35.00,59.5,1053,-59.5408,3326,3333,1506,0
1651250025.3460844,29-Apr-202218:33:44.00,59.5,1053,-59.5403,3325,3334,1277,0
1651250034.0425153,29-Apr-202218:33:53.00,59.5,1053,-59.5397,3325,3334,1381,0
1651250042.7439227,29-Apr-202218:34:01.00,59.5,1053,-59.5401,3325,3333,1825,0
1651250051.3650522,29-Apr-202218:34:01.00,59.5,1053,-59.5401,3324,3333,2326,0
1651250060.0728028,29-Apr-202218:34:19.00,59.5,1053,-59.5398,3325,3333,2752,0
1651250068.765183,29-Apr-202218:34:27.00,59.5,1053,-59.5397,3324,3333,3326,0
1651250077.4710493,29-Apr-202218:34:36.00,59.5,1053,-59.5403,3324,3334,3411,0
1651250086.1150556,29-Apr-202218:34:45.00,59.5,1053,-59.5404,3325,3334,3125,0
1651250094.8009367,29-Apr-202218:34:53.00,59.5,1053,-59.5409,3325,3334,2873,0
1651250103.4885964,29-Apr-202218:35:02.00,59.5,1053,-59.5401,3326,3334,2694,0
1651250112.184625,29-Apr-202218:35:11.00,59.5,1053,-59.5399,3325,3333,2658,0
1651250120.8389204,29-Apr-202218:35:19.00,59.5,1053,-59.54,3325,3334,2852,0
1651250129.538212,29-Apr-202218:35:28.00,59.5,1053,-59.54,3325,3333,1220,0
1651250138.190512,29-Apr-202218:35:37.00,59.5,1053,-59.5385,3325,3333,1361,0
1651250146.885728,29-Apr-202218:35:46.00,59.5,1053,-59.5389,3325,3334,1768,0
1651250155.56058,29-Apr-202218:35:54.00,59.5,1053,-59.5387,3325,3333,1914,0
1651250164.1989205,29-Apr-202218:35:54.00,59.5,1053,-59.5387,3325,3333,2322,0
1651250172.9011042,29-Apr-202218:36:12.00,59.5,1053,-59.5397,3326,3333,2459,0
1651250181.5848198,29-Apr-202218:36:20.00,59.5,1053,-59.5399,3325,3334,2652,0
1651250190.2818778,29-Apr-202218:36:29.00,59.5,1053,-59.5396,3325,3333,3239,0
1651250198.9305549,29-Apr-202218:36:38.00,59.5,1053,-59.5394,3325,3333,3326,0
1651250207.6092405,29-Apr-202218:36:46.00,59.5,1053,-59.54,3325,3334,2833,0
1651250216.3066928,29-Apr-202218:36:55.00,59.5,1053,-59.5398,3325,3333,2593,0
1651250224.9588406,29-Apr-202218:37:04.00,59.5,1053,-59.5399,3325,3334,2197,0
1651250233.6485782,29-Apr-202218:37:12.00,59.5,1053,-59.5399,3324,3333,1418,0
1651250242.339562,29-Apr-202218:37:21.00,59.5,1053,-59.5391,3325,3333,1319,0
1651250251.0379593,29-Apr-202218:37:30.00,59.5,1053,-59.5396,3325,3333,1854,0
1651250259.7346017,29-Apr-202218:37:38.00,59.5,1053,-59.5394,3325,3333,2291,0
1651250268.3868072,29-Apr-202218:37:47.00,59.5,1053,-59.5405,3325,3333,2972,0
1651250277.0761583,29-Apr-202218:37:56.00,59.5,1053,-59.5412,3325,3334,3451,0
1651250285.7681036,29-Apr-202218:38:04.00,59.5,1053,-59.5411,3325,3333,3161,0
1651250294.4489996,29-Apr-202218:38:13.00,59.5,1053,-59.5405,3325,3333,2916,0
1651250303.1175072,29-Apr-202218:38:22.00,59.5,1053,-59.5395,3325,3334,2506,0
1651250311.8224277,29-Apr-202218:38:30.00,59.5,1053,-59.5393,3325,3333,3331,0
1651250320.5125043,29-Apr-202218:38:39.00,59.5,1053,-59.5387,3325,3334,3315,0
1651250329.1632779,29-Apr-202218:38:48.00,59.5,1053,-59.5392,3325,3334,2679,0
1651250337.8533735,29-Apr-202218:38:56.00,59.5,1053,-59.5403,3325,3333,1939,0
1651250346.5543864,29-Apr-202218:39:05.00,59.5,1053,-59.5401,3325,3334,1903,0
1651250355.2260962,29-Apr-202218:39:14.00,59.5,1053,-59.5399,3324,3334,1770,0
1651250363.9420424,29-Apr-202218:39:23.00,59.5,1053,-59.5396,3325,3334,1478,0
1651250372.591522,29-Apr-202218:39:31.00,59.5,1053,-59.5396,3324,3333,1266,0
1651250381.2769613,29-Apr-202218:39:40.00,59.5,1053,-59.5391,3325,3333,1430,0
1651250389.95812,29-Apr-202218:39:49.00,59.5,1053,-59.5396,3325,3334,2148,0
1651250398.6667833,29-Apr-202218:39:57.00,59.5,1053,-59.5404,3324,3334,2883,0
1651250407.3171413,29-Apr-202218:40:06.00,59.5,1053,-59.5404,3325,3334,3425,0
1651250416.0110407,29-Apr-202218:40:15.00,59.5,1053,-59.54,3325,3333,3161,0
1651250424.6899343,29-Apr-202218:40:23.00,59.5,1053,-59.5402,3325,3333,2785,0
1651250433.3997643,29-Apr-202218:40:32.00,59.5,1053,-59.5397,3324,3333,2276,0
1651250442.049457,29-Apr-202218:40:41.00,59.5,1053,-59.5397,3324,3333,1547,0
1651250450.7393396,29-Apr-202218:40:49.00,59.5,1053,-59.5402,3325,3334,1328,0
1651250459.4184742,29-Apr-202218:40:58.00,59.5,1053,-59.5402,3325,3333,2468,0
1651250468.1235635,29-Apr-202218:41:07.00,59.5,1053,-59.54,3325,3334,3442,0
1651250476.7539816,29-Apr-202218:41:15.00,59.5,1053,-59.54,3324,3333,2661,0
1651250485.439001,29-Apr-202218:41:24.00,59.5,1053,-59.539,3325,3333,1403,0
1651250494.1429317,29-Apr-202218:41:33.00,59.5,1053,-59.5386,3325,3333,1599,0
1651250502.7961917,29-Apr-202218:41:41.00,59.5,1053,-59.5388,3326,3333,2653,0
1651250511.4936118,29-Apr-202218:41:50.00,59.5,1053,-59.5382,3325,3334,1247,0
1651250520.183671,29-Apr-202218:41:59.00,59.5,1053,-59.5389,3325,3333,2149,0
1651250528.8418076,29-Apr-202218:42:07.00,59.5,1053,-59.5393,3325,3334,3400,0
1651250537.5294871,29-Apr-202218:42:16.00,59.5,1053,-59.5384,3325,3334,2701,0
1651250546.2163553,29-Apr-202218:42:25.00,59.5,1053,-59.5379,3324,3333,1275,0
1651250554.915655,29-Apr-202218:42:34.00,59.5,1053,-59.5391,3325,3334,2380,0
1651250563.5639844,29-Apr-202218:42:42.00,59.5,1053,-59.5393,3325,3334,3385,0
1651250572.2702272,29-Apr-202218:42:51.00,59.5,1053,-59.5397,3325,3333,2853,0
1651250580.9390156,29-Apr-202218:43:00.00,59.5,1053,-59.5404,3325,3334,1336,0
1651250589.6719205,29-Apr-202218:43:08.00,59.5,1053,-59.5402,3325,3334,1980,0
1651250598.3346255,29-Apr-202218:43:17.00,59.5,1053,-59.5397,3325,3333,3369,0
1651250606.9872398,29-Apr-202218:43:26.00,59.5,1053,-59.5394,3325,3334,2420,0
1651250615.6662626,29-Apr-202218:43:34.00,59.5,1053,-59.539,3325,3333,1268,0
1651250624.3048198,29-Apr-202218:43:34.00,59.5,1053,-59.539,3325,3333,1399,0
1651250633.0084038,29-Apr-202218:43:52.00,59.5,1053,-59.5388,3324,3334,2555,0
1651250641.683876,29-Apr-202218:44:00.00,59.5,1053,-59.5387,3325,3334,3361,0
1651250650.4189496,29-Apr-202218:44:09.00,59.5,1053,-59.5393,3325,3334,1346,0
1651250659.081175,29-Apr-202218:44:18.00,59.5,1053,-59.5389,3325,3333,2309,0
1651250667.7463765,29-Apr-202218:44:26.00,59.5,1053,-59.539,3324,3334,3381,0
1651250676.4323103,29-Apr-202218:44:35.00,59.5,1053,-59.5395,3325,3333,2373,0
1651250685.1181052,29-Apr-202218:44:44.00,59.5,1053,-59.5387,3325,3333,1236,0
1651250693.8216517,29-Apr-202218:44:52.00,59.5,1053,-59.539,3325,3334,2183,0
1651250702.469168,29-Apr-202218:45:01.00,59.5,1053,-59.5393,3325,3333,3074,0
1651250711.1584203,29-Apr-202218:45:10.00,59.5,1053,-59.5395,3325,3334,1666,0
1651250719.8684866,29-Apr-202218:45:18.00,59.5,1053,-59.5404,3325,3334,3130,0
1651250728.5200076,29-Apr-202218:45:27.00,59.5,1053,-59.5403,3325,3333,2989,0
1651250737.2160118,29-Apr-202218:45:36.00,59.5,1053,-59.5405,3325,3334,1512,0
1651250745.896157,29-Apr-202218:45:45.00,59.5,1053,-59.5399,3325,3334,1836,0
1651250754.5463235,29-Apr-202218:45:45.00,59.5,1053,-59.5399,3325,3333,3075,0
1651250763.2490797,29-Apr-202218:46:02.00,59.5,1053,-59.5402,3325,3333,3208,0
1651250771.9319746,29-Apr-202218:46:11.00,59.5,1053,-59.5401,3325,3334,1576,0
1651250780.623186,29-Apr-202218:46:19.00,59.5,1053,-59.54,3325,3334,1670,0
1651250789.322826,29-Apr-202218:46:28.00,59.5,1053,-59.5399,3325,3334,3345,0
1651250797.9681227,29-Apr-202218:46:37.00,59.5,1053,-59.5401,3325,3333,2262,0
1651250806.6678677,29-Apr-202218:46:45.00,59.5,1053,-59.5408,3325,3333,1317,0
1651250815.3392372,29-Apr-202218:46:54.00,59.5,1053,-59.5403,3324,3333,2634,0
1651250824.0489202,29-Apr-202218:47:03.00,59.5,1053,-59.54,3325,3333,3399,0
1651250832.6835034,29-Apr-202218:47:11.00,59.5,1053,-59.5401,3325,3333,3095,0
1651250841.368377,29-Apr-202218:47:20.00,59.5,1053,-59.5396,3325,3333,2511,0
1651250850.0660198,29-Apr-202218:47:29.00,59.5,1053,-59.5396,3325,3333,1598,0
1651250858.7182355,29-Apr-202218:47:37.00,59.5,1053,-59.5401,3325,3334,1460,0
1651250867.398428,29-Apr-202218:47:46.00,59.5,1053,-59.5394,3325,3334,2465,0
1651250876.0944064,29-Apr-202218:47:55.00,59.5,1053,-59.5394,3325,3333,3188,0
1651250884.7939386,29-Apr-202218:48:03.00,59.5,1053,-59.5392,3325,3333,3365,0
1651250893.4370787,29-Apr-202218:48:12.00,59.5,1053,-59.5396,3325,3333,2306,0
1651250902.1356645,29-Apr-202218:48:21.00,59.5,1053,-59.5391,3325,3334,3345,0
1651250910.7887485,29-Apr-202218:48:29.00,59.5,1053,-59.5397,3325,3333,1731,0
1651250919.4830773,29-Apr-202218:48:38.00,59.5,1053,-59.5395,3325,3333,1571,0
1651250928.164122,29-Apr-202218:48:47.00,59.5,1053,-59.5396,3325,3333,2670,0
1651250936.8669343,29-Apr-202218:48:55.00,59.5,1053,-59.5385,3325,3333,3379,0
1651250945.5126262,29-Apr-202218:49:04.00,59.5,1053,-59.5386,3325,3334,2941,0
1651250954.1945267,29-Apr-202218:49:13.00,59.5,1053,-59.5391,3325,3333,1309,0
1651250962.8857396,29-Apr-202218:49:22.00,59.5,1053,-59.539,3325,3334,1659,0
1651250971.537757,29-Apr-202218:49:30.00,59.5,1053,-59.5391,3325,3334,2881,0
1651250980.2433817,29-Apr-202218:49:39.00,59.5,1053,-59.5397,3325,3333,3310,0
1651250988.938797,29-Apr-202218:49:48.00,59.5,1053,-59.5399,3325,3333,1607,0
1651250997.613698,29-Apr-202218:49:56.00,59.5,1053,-59.5395,3325,3334,2310,0
1651251006.3152127,29-Apr-202218:50:05.00,59.5,1053,-59.5393,3325,3334,3310,0
1651251014.9572694,29-Apr-202218:50:14.00,59.5,1053,-59.5393,3325,3334,2146,0
1651251023.6480925,29-Apr-202218:50:22.00,59.5,1053,-59.5411,3325,3333,1307,0
1651251032.3396318,29-Apr-202218:50:31.00,59.5,1053,-59.5414,3325,3334,1550,0
1651251041.0455713,29-Apr-202218:50:40.00,59.5,1053,-59.5416,3325,3333,2913,0
1651251049.6937582,29-Apr-202218:50:48.00,59.5,1053,-59.5399,3325,3334,3334,0
1651251058.3839314,29-Apr-202218:50:57.00,59.5,1053,-59.5404,3325,3333,1989,0
1651251067.0639746,29-Apr-202218:51:06.00,59.5,1053,-59.5398,3325,3334,1293,0
1651251075.7599301,29-Apr-202218:51:14.00,59.5,1053,-59.539,3325,3333,2076,0
1651251084.4218662,29-Apr-202218:51:23.00,59.5,1053,-59.54,3325,3334,2824,0
1651251093.121022,29-Apr-202218:51:32.00,59.5,1053,-59.54,3325,3333,1788,0
1651251101.8201284,29-Apr-202218:51:40.00,59.5,1053,-59.5402,3325,3334,3441,0
1651251110.450788,29-Apr-202218:51:40.00,59.5,1053,-59.5402,3325,3333,1991,0
1651251119.1593285,29-Apr-202218:51:58.00,59.5,1053,-59.5396,3325,3333,1385,0
1651251127.8394904,29-Apr-202218:52:06.00,59.5,1053,-59.54,3325,3333,2921,0
1651251136.5281117,29-Apr-202218:52:15.00,59.5,1053,-59.5392,3324,3333,3020,0
1651251145.188261,29-Apr-202218:52:24.00,59.5,1053,-59.5389,3325,3334,1286,0
1651251153.8650622,29-Apr-202218:52:33.00,59.5,1053,-59.5392,3324,3334,2555,0
1651251162.5637374,29-Apr-202218:52:41.00,59.5,1053,-59.5386,3325,3333,2541,0
1651251171.2139218,29-Apr-202218:52:50.00,59.5,1053,-59.5395,3325,3334,1290,0
1651251179.9021647,29-Apr-202218:52:59.00,59.5,1053,-59.5401,3324,3334,3349,0
1651251188.594385,29-Apr-202218:53:07.00,59.5,1053,-59.5398,3325,3333,1462,0
1651251197.2816024,29-Apr-202218:53:16.00,59.5,1053,-59.5394,3325,3333,3059,0
1651251205.9446497,29-Apr-202218:53:25.00,59.5,1053,-59.5395,3325,3333,2231,0
1651251214.6388638,29-Apr-202218:53:33.00,59.5,1053,-59.5401,3325,3333,1913,0
1651251223.3229651,29-Apr-202218:53:42.00,59.5,1053,-59.5398,3325,3333,3300,0
1651251232.0195785,29-Apr-202218:53:51.00,59.5,1053,-59.5397,3325,3333,1455,0
1651251240.6728735,29-Apr-202218:53:59.00,59.5,1053,-59.5397,3325,3334,2252,0
1651251249.3597498,29-Apr-202218:54:08.00,59.5,1053,-59.5399,3324,3333,3336,0
1651251258.0322332,29-Apr-202218:54:17.00,59.5,1053,-59.5396,3325,3333,1600,0
1651251266.750063,29-Apr-202218:54:25.00,59.5,1053,-59.54,3324,3333,2447,0
1651251275.3849363,29-Apr-202218:54:25.00,59.5,1053,-59.54,3325,3334,2577,0
1651251284.1075945,29-Apr-202218:54:43.00,59.5,1053,-59.5394,3325,3334,2491,0
1651251292.7423806,29-Apr-202218:54:43.00,59.5,1053,-59.5394,3325,3333,1453,0
1651251301.440922,29-Apr-202218:55:00.00,59.5,1053,-59.54,3325,3333,3395,0
1651251310.228048,29-Apr-202218:55:09.00,59.5,1053,-59.5395,3324,3334,2129,0
1651251318.891077,29-Apr-202218:55:18.00,59.5,1053,-59.5404,3325,3333,1279,0
1651251327.5426216,29-Apr-202218:55:26.00,59.5,1053,-59.5397,3325,3333,2634,0
1651251336.228707,29-Apr-202218:55:35.00,59.5,1053,-59.5399,3325,3334,3430,0
1651251344.9206114,29-Apr-202218:55:44.00,59.5,1053,-59.5397,3325,3334,2665,0
1651251353.5772386,29-Apr-202218:55:52.00,59.5,1053,-59.5406,3325,3333,1357,0
1651251362.2752085,29-Apr-202218:56:01.00,59.5,1053,-59.5402,3325,3334,1428,0
1651251370.951225,29-Apr-202218:56:10.00,59.5,1053,-59.5397,3325,3333,2585,0
1651251379.647488,29-Apr-202218:56:18.00,59.5,1053,-59.54,3325,3333,3358,0
1651251388.3606014,29-Apr-202218:56:27.00,59.5,1053,-59.539,3325,3333,1936,0
1651251397.0057204,29-Apr-202218:56:36.00,59.5,1053,-59.5386,3325,3333,1249,0
1651251405.6998897,29-Apr-202218:56:44.00,59.5,1053,-59.5395,3325,3334,2667,0
1651251414.3819423,29-Apr-202218:56:53.00,59.5,1053,-59.5397,3325,3333,3105,0
1651251423.0842717,29-Apr-202218:57:02.00,59.5,1053,-59.5397,3324,3333,1295,0
1651251431.7071369,29-Apr-202218:57:02.00,59.5,1053,-59.5397,3325,3334,2119,0
1651251440.4138732,29-Apr-202218:57:19.00,59.5,1053,-59.54,3325,3333,3362,0
1651251449.1062539,29-Apr-202218:57:28.00,59.5,1053,-59.5397,3325,3333,2969,0
1651251457.8118825,29-Apr-202218:57:36.00,59.5,1053,-59.54,3325,3333,2564,0
1651251466.4569602,29-Apr-202218:57:45.00,59.5,1053,-59.5396,3325,3333,1583,0
1651251475.1352758,29-Apr-202218:57:54.00,59.5,1053,-59.5396,3325,3333,1368,0
1651251483.8288522,29-Apr-202218:58:02.00,59.5,1053,-59.5395,3325,3333,2346,0
1651251492.4712837,29-Apr-202218:58:11.00,59.5,1053,-59.5402,3325,3333,2845,0
1651251501.1771603,29-Apr-202218:58:20.00,59.5,1053,-59.5402,3325,3333,1302,0
1651251509.809471,29-Apr-202218:58:20.00,59.5,1053,-59.5402,3325,3333,1308,0
1651251518.5223649,29-Apr-202218:58:37.00,59.5,1053,-59.5409,3324,3333,1351,0
1651251527.1973116,29-Apr-202218:58:46.00,59.5,1053,-59.5399,3324,3334,1250,0
1651251535.9000711,29-Apr-202218:58:54.00,59.5,1053,-59.5402,3325,3334,1298,0
1651251544.5485334,29-Apr-202218:59:03.00,59.5,1053,-59.5402,3325,3333,1505,0
1651251553.2320817,29-Apr-202218:59:12.00,59.5,1053,-59.5396,3325,3333,1627,0
1651251561.9248376,29-Apr-202218:59:21.00,59.5,1053,-59.5393,3325,3334,1808,0
1651251570.6304827,29-Apr-202218:59:29.00,59.5,1053,-59.5402,3324,3333,2523,0
1651251579.2764387,29-Apr-202218:59:38.00,59.5,1053,-59.5399,3325,3333,3436,0
1651251587.9560623,29-Apr-202218:59:47.00,59.5,1053,-59.5399,3325,3333,2094,0
1651251596.6526535,29-Apr-202218:59:55.00,59.5,1053,-59.5399,3325,3334,1262,0
1651251605.286385,29-Apr-202218:59:55.00,59.5,1053,-59.5399,3325,3334,2848,0
1651251613.9887357,29-Apr-202219:00:13.00,59.5,1053,-59.5391,3325,3334,3114,0
1651251622.6787777,29-Apr-202219:00:21.00,59.5,1053,-59.5394,3325,3334,1542,0
1651251631.3754823,29-Apr-202219:00:30.00,59.5,1053,-59.5397,3325,3333,1888,0
1651251640.0128367,29-Apr-202219:00:30.00,59.5,1053,-59.5397,3325,3334,3352,0
